tile_path,scene,masked_valid_pixels,valid_pixels,effective_mask_fraction,model_mse,model_mae,model_band1_mse,model_band2_mse,model_band3_mse,model_band1_mae,model_band2_mae,model_band3_mae,zero_mse,zero_mae,mean_fill_mse,mean_fill_mae
tiles/neches_16510_17089/tile_00075.tif,neches_16510_17089,32768,65536,0.5,0.5247304439544678,0.4486280381679535,0.5040326118469238,0.5198918581008911,0.5502666234970093,0.4632907509803772,0.4460999369621277,0.4364933371543884,0.9449067115783691,0.6391226649284363,0.9452439546585083,0.6419368982315063
tiles/neches_16510_17089/tile_00009.tif,neches_16510_17089,32768,65536,0.5,0.43902677297592163,0.4197899103164673,0.4352376461029053,0.4610704779624939,0.42077207565307617,0.41951167583465576,0.43127667903900146,0.4085814356803894,1.0392680168151855,0.7641693949699402,1.039420485496521,0.7670798301696777
tiles/neches_16510_17089/tile_00072.tif,neches_16510_17089,32768,65536,0.5,0.5176776647567749,0.449876070022583,0.5356318354606628,0.4903290271759033,0.5270721316337585,0.4742233455181122,0.43813154101371765,0.4372732937335968,0.99867844581604,0.6737302541732788,1.002209186553955,0.6862907409667969
tiles/neches_16510_17089/tile_00000.tif,neches_16510_17089,28160,57936,0.48605357636012153,0.28883638978004456,0.3608201742172241,0.2922891676425934,0.2715466618537903,0.30267333984375,0.36351776123046875,0.3553127646446228,0.3636300265789032,0.8027840852737427,0.6934536695480347,0.8147609829902649,0.7167516946792603
tiles/neches_16510_17089/tile_00124.tif,neches_16510_17089,32143,65091,0.4938163494185064,0.5691540241241455,0.5719712376594543,0.5672346949577332,0.5472133159637451,0.5930142402648926,0.5788483023643494,0.5409395098686218,0.5961259603500366,1.0399624109268188,0.8875166177749634,1.047285556793213,0.8847066164016724
tiles/neches_16510_17089/tile_00123.tif,neches_16510_17089,32491,65456,0.4963792471278416,0.4273952841758728,0.39549845457077026,0.40424907207489014,0.4334318935871124,0.44450485706329346,0.39589354395866394,0.3699319660663605,0.42066994309425354,1.1611950397491455,0.7472721338272095,1.176947832107544,0.7150580883026123
tiles/neches_16510_17089/tile_00007.tif,neches_16510_17089,32768,65536,0.5,0.5585924983024597,0.5204931497573853,0.5743142366409302,0.5543525218963623,0.5471106767654419,0.5246851444244385,0.5332663059234619,0.5035279989242554,0.8884004354476929,0.7398867607116699,0.889640212059021,0.7446681261062622
tiles/neches_16510_17089/tile_00116.tif,neches_16510_17089,32118,65197,0.49263002898906394,0.36210280656814575,0.4447597861289978,0.3433166742324829,0.3641096353530884,0.37888213992118835,0.4425141215324402,0.42865481972694397,0.46311047673225403,0.9806734323501587,0.845037043094635,0.982771635055542,0.8490653038024902
tiles/neches_16510_17089/tile_00032.tif,neches_16510_17089,32768,65536,0.5,0.5314462184906006,0.4945966601371765,0.5457608699798584,0.5292930603027344,0.519284725189209,0.5004653334617615,0.5037583112716675,0.47956642508506775,1.067788004875183,0.7692669630050659,1.0780068635940552,0.7531592845916748
tiles/neches_16510_17089/tile_00035.tif,neches_16510_17089,32768,65536,0.5,0.6044765710830688,0.49062463641166687,0.6810795664787292,0.5790125131607056,0.553337574005127,0.526267409324646,0.4697161912918091,0.4758901596069336,1.0822865962982178,0.7545723915100098,1.085140585899353,0.7480376958847046
tiles/neches_16510_17089/tile_00049.tif,neches_16510_17089,32768,65536,0.5,0.42155691981315613,0.44615447521209717,0.3962829113006592,0.4469348192214966,0.4214530289173126,0.4382137656211853,0.4627141058444977,0.43753546476364136,1.0891650915145874,0.7489858865737915,1.0970752239227295,0.7354750633239746
tiles/neches_16510_17089/tile_00098.tif,neches_16510_17089,32768,65536,0.5,0.43212151527404785,0.4806841313838959,0.4587547779083252,0.40844351053237915,0.4291662275791168,0.49589967727661133,0.4700869917869568,0.4760656952857971,0.9986359477043152,0.782799243927002,1.0023555755615234,0.7814878225326538
tiles/neches_16510_17089/tile_00111.tif,neches_16510_17089,32509,65497,0.49634334396995283,0.3700343072414398,0.42911064624786377,0.35810592770576477,0.33717069029808044,0.41482624411582947,0.4169572591781616,0.40301939845085144,0.467355340719223,1.034124493598938,0.8903006911277771,1.047123670578003,0.8904739022254944
tiles/neches_16510_17089/tile_00047.tif,neches_16510_17089,18917,39885,0.4742885796665413,0.3235503137111664,0.4172168970108032,0.34240657091140747,0.2945269048213959,0.3337175250053406,0.4331488609313965,0.4002707004547119,0.4182310998439789,0.565969705581665,0.5091560482978821,0.5961111187934875,0.5466418862342834
tiles/neches_16510_17089/tile_00096.tif,neches_16510_17089,32768,65536,0.5,0.5753617286682129,0.5301287770271301,0.5914351344108582,0.5527428388595581,0.5819072723388672,0.5311256051063538,0.5340191125869751,0.5252415537834167,1.0017156600952148,0.8081010580062866,1.0019692182540894,0.8078594207763672
tiles/neches_16510_17089/tile_00040.tif,neches_16510_17089,32768,65536,0.5,0.4884072542190552,0.4768943190574646,0.46654897928237915,0.5076931118965149,0.4909796714782715,0.48004284501075745,0.49265044927597046,0.4579896926879883,0.9826312065124512,0.721568763256073,0.9856791496276855,0.7305173277854919
tiles/neches_16510_17089/tile_00091.tif,neches_16510_17089,32768,65536,0.5,0.6047841310501099,0.5951541066169739,0.6303563117980957,0.5682435035705566,0.6157523393630981,0.6056536436080933,0.5826557874679565,0.5971527695655823,1.0093356370925903,0.8309773206710815,1.0093896389007568,0.8306147456169128
tiles/neches_16510_17089/tile_00118.tif,neches_16510_17089,32747,65509,0.49988551191439345,0.6030575633049011,0.6000977158546448,0.5946009755134583,0.6014400720596313,0.6131315231323242,0.6048585176467896,0.5836420655250549,0.6117925047874451,1.0064043998718262,0.8394301533699036,1.010956883430481,0.8478377461433411
tiles/neches_16510_17089/tile_00109.tif,neches_16510_17089,19456,40650,0.4786223862238622,0.5892922282218933,0.5802986025810242,0.6083226203918457,0.5499346852302551,0.6096193790435791,0.5968877673149109,0.5412424206733704,0.6027653217315674,0.9755369424819946,0.8458720445632935,0.9757645130157471,0.8453341126441956
tiles/neches_16510_17089/tile_00080.tif,neches_16510_17089,32768,65536,0.5,0.5576388239860535,0.46130144596099854,0.5502601265907288,0.5561270713806152,0.5665291547775269,0.4685667157173157,0.4702093005180359,0.4451284408569336,1.0962446928024292,0.6988217234611511,1.1089187860488892,0.684785008430481
tiles/neches_16510_17089/tile_00051.tif,neches_16510_17089,32768,65536,0.5,0.595055878162384,0.5353793501853943,0.6525254845619202,0.4982340633869171,0.6344079971313477,0.562609851360321,0.493415892124176,0.550112247467041,0.9164175987243652,0.6744596362113953,0.9216699600219727,0.684343695640564
tiles/neches_16510_17089/tile_00087.tif,neches_16510_17089,32768,65536,0.5,0.3935351073741913,0.463489294052124,0.4106234908103943,0.37186771631240845,0.3981141448020935,0.46751734614372253,0.45285752415657043,0.4700930118560791,0.96616530418396,0.8108589053153992,0.9772893190383911,0.8132216930389404
tiles/neches_16510_17089/tile_00056.tif,neches_16510_17089,32768,65536,0.5,0.49517831206321716,0.44118964672088623,0.5471454858779907,0.4511104226112366,0.48727887868881226,0.47285062074661255,0.4253571033477783,0.42536115646362305,0.9853819608688354,0.6783043742179871,0.9860610961914062,0.6727220416069031
tiles/neches_16510_17089/tile_00024.tif,neches_16510_17089,32768,65536,0.5,0.37654274702072144,0.4112035632133484,0.38849449157714844,0.3708396553993225,0.37029412388801575,0.4141858220100403,0.41621285676956177,0.40321192145347595,0.920901894569397,0.8028594851493835,0.9322915077209473,0.8248001933097839
tiles/neches_16510_17089/tile_00100.tif,neches_16510_17089,32768,65536,0.5,0.29721254110336304,0.37641462683677673,0.3183820843696594,0.25698745250701904,0.31626808643341064,0.38228362798690796,0.35607874393463135,0.3908815085887909,0.9396634101867676,0.7958927154541016,0.9495274424552917,0.8041937351226807
tiles/neches_16510_17089/tile_00089.tif,neches_16510_17089,32768,65524,0.5000915695012514,0.2935061454772949,0.3875935971736908,0.2994534969329834,0.312267005443573,0.2687978148460388,0.39041435718536377,0.3972853720188141,0.37508106231689453,0.9986351728439331,0.8226591944694519,1.0018486976623535,0.8286730647087097
tiles/neches_16510_17089/tile_00058.tif,neches_16510_17089,32768,65536,0.5,0.46572446823120117,0.4218764305114746,0.4244474172592163,0.5314249992370605,0.44130101799964905,0.4278242886066437,0.43348631262779236,0.4043186902999878,0.9490227103233337,0.7256218194961548,0.9559285044670105,0.7422906756401062
tiles/neches_16510_17089/tile_00107.tif,neches_16510_17089,32768,65536,0.5,0.5348998308181763,0.49979472160339355,0.5076033473014832,0.5333719253540039,0.563724160194397,0.4790132939815521,0.5097432732582092,0.5106276273727417,1.0319124460220337,0.7960622310638428,1.0368194580078125,0.8011749982833862
tiles/neches_16510_17089/tile_00023.tif,neches_16510_17089,32768,65536,0.5,0.24744759500026703,0.3259620666503906,0.24915944039821625,0.2607192397117615,0.23246407508850098,0.3265089988708496,0.33031129837036133,0.32106584310531616,0.9657391905784607,0.6898328065872192,0.9672027826309204,0.6991629004478455
tiles/neches_16510_17089/tile_00132.tif,neches_16510_17089,23245,50515,0.46016034841136294,0.09327180683612823,0.20932723581790924,0.12066873162984848,0.07609419524669647,0.08305251598358154,0.24861662089824677,0.20051544904708862,0.1788497120141983,0.8426011800765991,0.7388480305671692,0.8478326797485352,0.7412049770355225
tiles/neches_16510_17089/tile_00016.tif,neches_16510_17089,19439,40441,0.48067555203877255,0.5117784142494202,0.4574878513813019,0.513297975063324,0.46918126940727234,0.552855908870697,0.4651949405670166,0.43994322419166565,0.467325359582901,0.85337895154953,0.6559478044509888,0.8539580702781677,0.6602002382278442
tiles/neches_16510_17089/tile_00011.tif,neches_16510_17089,32768,65536,0.5,0.7289719581604004,0.5735400915145874,0.7412892580032349,0.7034331560134888,0.7421934008598328,0.5818567872047424,0.574766218662262,0.5639970898628235,0.9966952800750732,0.7659436464309692,0.9980286955833435,0.7605058550834656
tiles/neches_16510_17089/tile_00063.tif,neches_16510_17089,32768,65536,0.5,0.4468875527381897,0.425680011510849,0.46488091349601746,0.42977654933929443,0.44600510597229004,0.4316391348838806,0.4287480115890503,0.4166528880596161,0.97114098072052,0.7215570211410522,0.9756902456283569,0.735987663269043
tiles/neches_16510_17089/tile_00064.tif,neches_16510_17089,32768,65536,0.5,0.48302096128463745,0.4430384635925293,0.507574200630188,0.44476473331451416,0.49672383069992065,0.4606221914291382,0.4271714389324188,0.44132182002067566,1.1089277267456055,0.8299053907394409,1.1300238370895386,0.8084301948547363
tiles/neches_16510_17089/tile_00018.tif,neches_16510_17089,32768,65536,0.5,0.4507424831390381,0.44948047399520874,0.45703548192977905,0.44402164220809937,0.4511702060699463,0.4521818161010742,0.453849732875824,0.4424097239971161,0.8905888795852661,0.7308588027954102,0.9069751501083374,0.7649382948875427
tiles/neches_16510_17089/tile_00041.tif,neches_16510_17089,32768,65536,0.5,0.4661839008331299,0.43701332807540894,0.5125747919082642,0.3989787697792053,0.48699814081192017,0.4850615859031677,0.39317673444747925,0.43280160427093506,0.8233672976493835,0.6172055602073669,0.8282360434532166,0.629279375076294
tiles/neches_16510_17089/tile_00090.tif,neches_16510_17089,32768,65536,0.5,0.44501063227653503,0.47987207770347595,0.47622331976890564,0.4343164563179016,0.4244920611381531,0.49851828813552856,0.47260820865631104,0.4684896469116211,0.868278980255127,0.7439756393432617,0.8755898475646973,0.7480612993240356
tiles/neches_16510_17089/tile_00119.tif,neches_16510_17089,28908,59655,0.48458637163691226,0.36118316650390625,0.4373134970664978,0.3308146297931671,0.37482574582099915,0.3779091536998749,0.42459428310394287,0.4320235848426819,0.45532262325286865,1.0377910137176514,0.8765022158622742,1.0382295846939087,0.8748021721839905
tiles/neches_16510_17089/tile_00046.tif,neches_16510_17089,32768,65536,0.5,0.669998824596405,0.5860451459884644,0.6818858981132507,0.6467671990394592,0.6813432574272156,0.5948562622070312,0.5835291147232056,0.5797498226165771,0.9989575147628784,0.7498221397399902,0.9998148679733276,0.7469927072525024
tiles/neches_16510_17089/tile_00097.tif,neches_16510_17089,32768,65536,0.5,0.16446596384048462,0.2577746510505676,0.14202821254730225,0.14770227670669556,0.20366737246513367,0.25096452236175537,0.2533113658428192,0.2690480053424835,1.05568265914917,0.8764552474021912,1.0614395141601562,0.8674278259277344
tiles/neches_16510_17089/tile_00034.tif,neches_16510_17089,32768,65536,0.5,0.4708470106124878,0.44387537240982056,0.49269741773605347,0.44145557284355164,0.47838807106018066,0.45881152153015137,0.43703722953796387,0.4357772469520569,0.8500906825065613,0.640381395816803,0.8565895557403564,0.6595641374588013
tiles/neches_16510_17089/tile_00048.tif,neches_16510_17089,22770,47515,0.47921708934020835,0.35803642868995667,0.39826759696006775,0.448632150888443,0.353524386882782,0.2719527781009674,0.4666508138179779,0.38778185844421387,0.3403702676296234,0.7516832947731018,0.6143971681594849,0.7598896622657776,0.617315948009491
